"","CandidateId","JobId","targets.last_status"
"17352",6035783,50951,0.5
"17353",5387654,50951,0
"17354",2523198,50951,0.5
"17355",5780489,50951,0
"17356",6032769,50951,NA
"17357",937933,50951,NA
"17358",5904800,50951,0.3
"17359",6051664,50951,NA
"17360",6053097,50951,NA
"17361",6831267,50951,0.3
"17362",2482087,50951,0.7
"17363",1025674,50951,0.7
"17364",6068337,50951,0.4
"17365",3256649,50951,0.15
"17366",6081430,50951,0.3
"17367",6084576,50951,0
"17368",5999125,50951,0.7
"17369",779763,50951,1
"17370",6080450,50951,NA
"17371",6086183,50951,0.7
"17372",6052270,50951,NA
"17373",6097260,50951,0.7
"17374",6098351,50951,0.3
"17375",7864134,50951,NA
"17376",6086859,50951,0.4
"17377",820787,50951,0.3
"17378",6191001,50951,NA
"17379",1000144,50951,0
"17380",2212911,50951,0.7
"17381",6188263,50951,NA
"17382",6100699,50951,NA
"17383",2894159,50951,0.15
"17384",6197297,50951,0
"17385",966392,50951,1
"17386",6197763,50951,0.5
"17387",6198207,50951,0.3
"17388",2800407,50951,0.15
"17389",6199482,50951,0.4
"17390",6196249,50951,NA
"17391",6191645,50951,0.5
"17392",4294292,50951,0.3
"17393",5939837,50951,0.3
"17394",991802,50951,0.3
"17395",6086860,50951,NA
"17396",6210520,50951,NA
"17397",6209359,50951,0
"17398",6211486,50951,0.3
"17399",2434348,50951,0.85
"17400",6221331,50951,0.3
"17401",6196110,50951,NA
"17402",1286674,50951,0.15
"17403",1090759,50951,0.15
"17404",6077709,50951,NA
"17405",4552884,50951,0
"17406",3069542,50951,0
"17407",6246262,50951,0
"17408",6248383,50951,0.3
"17409",6251162,50951,0
"17410",5576852,50951,0
"17411",6256146,50951,NA
"17412",4827362,50951,NA
"17413",2024341,50951,NA
"17414",5801531,50951,0.3
"17415",6271127,50951,NA
"17416",1990477,50951,0.7
"17417",6275507,50951,0
"17418",1446259,50951,0
"17419",1367889,50951,0
"17420",6280129,50951,0.3
"17421",6281771,50951,NA
"17422",6284291,50951,0
"17423",6198273,50951,0
"17424",6288816,50951,NA
"17425",6289533,50951,NA
"17426",6295189,50951,NA
"17427",11514564,50951,0.7
"17428",6299823,50951,0
"17429",2326047,50951,0.3
"17430",1906393,50951,0
"17431",6195179,50951,NA
"17432",6308016,50951,NA
"17433",1572611,50951,0.7
"17434",6314167,50951,0
"17435",5938225,50951,0.5
"17436",2712324,50951,0
"17437",5326792,50951,0
"17438",1279122,50951,NA
"17439",6322023,50951,0
"17440",6333824,50951,0.3
"17441",6334677,50951,0
"17442",1007614,50951,1
"17443",6330869,50951,0
"17444",5613609,50951,0
"17445",6381572,50951,NA
"17446",1258944,50951,1
"17447",6229090,50951,0
"17448",1035724,50951,1
"17449",6434788,50951,0.3
"17450",6447544,50951,0.7
"17451",6464495,50951,0.3
"17452",6490319,50951,0.3
"17453",6488416,50951,0.4
"17454",6498407,50951,0
"17455",836768,50951,0.5
"17456",6506299,50951,0
"17457",2004787,50951,NA
"17458",6535049,50951,1
"17459",6568263,50951,0.85
"17460",3774656,50951,0.3
"17461",785826,50951,0.7
"17462",5478782,50951,0
"17463",6591144,50951,0
"17464",6600657,50951,0
"17465",6610673,50951,0.7
"17466",4879854,50951,0.5
"17467",6624901,50951,0
"17468",832831,50951,0.3
"17469",6633580,50951,0
"17470",2024810,50951,0.3
"17471",6633526,50951,0
"17472",6633448,50951,0
"17473",6664242,50951,0.3
"17474",6677664,50951,0
"17475",6688347,50951,0.7
"17476",6700280,50951,0.5
"17477",799537,50951,0.7
"17478",6464498,50951,1
"17479",6720257,50951,NA
"17480",6727098,50951,0
"17481",6736394,50951,0
"17482",2635947,50951,0.3
"17483",2077707,50951,NA
"17484",6745483,50951,0.7
"17485",1809032,50951,0
"17486",6756631,50951,0
"17487",1091599,50951,0
"17488",6772146,50951,0
"17489",6783803,50951,0.5
"17490",3924359,50951,0.15
"17491",6795818,50951,0.3
"17492",6796140,50951,1
"17493",6804887,50951,0
"17494",913895,50951,NA
"17495",7223403,50951,0.4
"17496",2394607,50951,0
"17497",3919987,50951,0.3
"17498",6853235,50951,NA
"17499",4351493,50951,NA
"17500",6824101,50951,NA
"17501",6856497,50951,0.7
"17502",6864079,50951,0.7
"17503",6862271,50951,NA
"17504",6868808,50951,0
"17505",797879,50951,0
"17506",6890825,50951,0
"17507",5957914,50951,0.15
"17508",6890120,50951,1
"17509",6896106,50951,0
"17510",6899434,50951,0
"17511",6900494,50951,0
"17512",3198511,50951,0
"17513",1841946,50951,0
"17514",6914787,50951,NA
"17515",6915950,50951,NA
"17516",6922174,50951,0
"17517",6931061,50951,0.4
"17518",6935340,50951,0
"17519",6053101,50951,0
"17520",6954172,50951,0.3
"17521",6959502,50951,0
"17522",1253761,50951,0.5
"17523",6964153,50951,0
"17524",6972668,50951,0.3
"17525",6983450,50951,0.7
"17526",6991386,50951,0
"17527",990693,50951,1
"17528",6999248,50951,NA
"17529",7014520,50951,0.3
"17530",851722,50951,0
"17531",7024394,50951,0.15
"17532",6984253,50951,0
"17533",7040590,50951,0.3
"17534",7050210,50951,NA
"17535",7050901,50951,0.7
"17536",7052915,50951,0
"17537",7089288,50951,1
"17538",7088197,50951,NA
"17539",7075467,50951,0.3
"17540",7108415,50951,1
"17541",1558767,50951,0
"17542",2568497,50951,0.7
"17543",5716394,50951,0.3
"17544",7176054,50951,0.85
"17545",7170531,50951,NA
"17546",6842824,50951,0.15
"17547",7182145,50951,NA
"17548",838812,50951,NA
"17549",7182167,50951,0.3
"17550",7194583,50951,0
"17551",5279185,50951,0.3
"17552",7201882,50951,0
"17553",7204346,50951,NA
"17554",7205155,50951,0.3
"17555",7207985,50951,NA
"17556",7178205,50951,NA
"17557",7219923,50951,0
"17558",6347790,50951,0.5
"17559",6814072,50951,0.3
"17560",7247413,50951,1
"17561",7247615,50951,0.7
"17562",7251818,50951,0.5
"17563",7253281,50951,0.5
"17564",7254743,50951,0.3
"17565",2421228,50951,0.3
"17566",7268005,50951,NA
"17567",7268526,50951,1
"17568",7269600,50951,0
"17569",7270991,50951,0.5
"17570",7271344,50951,0.3
"17571",7276401,50951,0.15
"17572",7275607,50951,0
"17573",7280563,50951,0.5
"17574",7285078,50951,0
"17575",7291667,50951,0
"17576",7290513,50951,0.3
"17577",7297015,50951,1
"17578",7300169,50951,1
"17579",7232543,50951,NA
"17580",5805613,50951,0.7
"17581",790115,50951,0.3
"17582",7322516,50951,0.3
"17583",839024,50951,0.5
"17584",1318136,50951,0
"17585",7326809,50951,0
"17586",6273731,50951,NA
"17587",7325485,50951,0
"17588",1390109,50951,0.3
"17589",7328623,50951,1
"17590",7017102,50951,1
"17591",7333451,50951,0.3
"17592",7336042,50951,0.5
"17593",2939626,50951,0
"17594",7345564,50951,0
"17595",808662,50951,1
"17596",5277730,50951,0.3
"17597",7347077,50951,0.3
"17598",7347442,50951,1
"17599",7348336,50951,0
"17600",7344655,50951,0
"17601",7351845,50951,0.5
"17602",7353309,50951,0.5
"17603",7357226,50951,1
"17604",7359517,50951,0
"17605",7362565,50951,0
"17606",752825,50951,1
"17607",7375175,50951,NA
"17608",7717454,50951,0.7
"17609",3672098,50951,0
"17610",4296784,50951,0.3
"17611",7386728,50951,1
"17612",7386226,50951,0
"17613",7290560,50951,0
"17614",3953716,50951,0.3
"17615",7412776,50951,NA
"17616",6922141,50951,0.15
"17617",2134388,50951,0.3
"17618",7422301,50951,0.4
"17619",7424822,50951,1
"17620",1192381,50951,0.3
"17621",7437990,50951,1
"17622",7445704,50951,0.3
"17623",7445886,50951,0
"17624",7447886,50951,1
"17625",7460782,50951,0
"17626",7461590,50951,0.3
"17627",7476872,50951,NA
"17628",7477226,50951,0.3
"17629",1560459,50951,0.3
"17630",7509956,50951,0.5
"17631",7524531,50951,0.5
"17632",7510114,50951,0.5
"17633",7536343,50951,0.3
"17634",1068608,50951,NA
"17635",2707826,50951,0.5
"17636",7548616,50951,0
"17637",7554217,50951,0.3
"17638",7553558,50951,0.5
"17639",6756345,50951,0.3
"17640",1390267,50951,0.3
"17641",6283692,50951,NA
"17642",7573797,50951,0.3
"17643",7576006,50951,1
"17644",7579204,50951,0
"17645",7520851,50951,0.5
"17646",7586473,50951,0.3
"17647",4682497,50951,0
"17648",7602232,50951,0
"17649",7605374,50951,0.15
"17650",7610513,50951,0.3
"17651",7612508,50951,0
"17652",7617592,50951,0.7
"17653",7727974,50951,0.15
"17654",7603541,50951,0
"17655",7603057,50951,0.15
"17656",7683135,50951,NA
"17657",7627485,50951,0.4
"17658",5781604,50951,0
"17659",7560722,50951,NA
"17660",7639222,50951,0
"17661",7643409,50951,1
"17662",7645728,50951,1
"17663",7648181,50951,NA
"17664",6626809,50951,0.7
"17665",7658250,50951,0
"17666",7659332,50951,0.3
"17667",6204741,50951,0
"17668",7532616,50951,NA
"17669",7680750,50951,0
"17670",7682816,50951,1
"17671",7682893,50951,0
"17672",7688187,50951,0.7
"17673",7691153,50951,1
"17674",7691315,50951,0
"17675",7691361,50951,1
"17676",7694417,50951,0
"17677",839956,50951,NA
"17678",7699871,50951,NA
"17679",6221310,50951,0
"17680",7709307,50951,0
"17681",7719681,50951,1
"17682",7723404,50951,0
"17683",7728997,50951,0
"17684",7731290,50951,0
"17685",7743822,50951,0.15
"17686",7642373,50951,NA
"17687",5339637,50951,0
"17688",1677743,50951,1
"17689",1240912,50951,0
"17690",7420658,50951,0.5
"17691",7174735,50951,1
"17692",7810797,50951,0.4
"17693",7839305,50951,0.7
"17694",7843310,50951,1
"17695",1901630,50951,0.5
"17696",981585,50951,0.7
"17697",7909346,50951,NA
"17698",7917220,50951,1
"17699",6618029,50951,0.7
"17700",7920473,50951,0.15
"17701",875312,50951,0.7
"17702",7923732,50951,0
"17703",6922735,50951,0.5
"17704",7924909,50951,0.7
"17705",7925745,50951,1
"17706",7940242,50951,0.5
"17707",7956529,50951,0.3
"17708",7236356,50951,1
"17709",1725874,50951,NA
"17710",7958019,50951,NA
"17711",7984465,50951,1
"17712",7986267,50951,0.15
"17713",7621854,50951,0
"17714",6919304,50951,1
"17715",1638363,50951,0.15
"17716",7981183,50951,0
"17717",1562744,50951,0.3
"17718",8049249,50951,0.7
"17719",8054306,50951,0.7
"17720",7965490,50951,0
"17721",8058364,50951,NA
"17722",5806515,50951,0.3
"17723",1292139,50951,0.3
"17724",8069982,50951,0.5
"17725",1011895,50951,0
"17726",8088991,50951,1
"17727",8089179,50951,1
"17728",7756823,50951,0.3
"17729",8100436,50951,1
"17730",832945,50951,0.15
"17731",8107288,50951,0
"17732",8110264,50951,0
"17733",8069541,50951,0.5
"17734",8116151,50951,0.7
"17735",8103599,50951,0
"17736",8118282,50951,1
"17737",8126209,50951,0.15
"17738",8129108,50951,0.3
"17739",8131474,50951,NA
"17740",8135473,50951,0.3
"17741",8135844,50951,0.3
"17742",8139603,50951,0
"17743",8145385,50951,0.7
"17744",8145782,50951,0.3
"17745",8150528,50951,0.15
"17746",8153006,50951,1
"17747",8153578,50951,0.3
"17748",8154396,50951,0.3
"17749",8123602,50951,1
"17750",8170739,50951,0.3
"17751",8169336,50951,1
"17752",4743193,50951,0.7
"17753",8170079,50951,1
"17754",6325028,50951,1
"17755",8203346,50951,0
"17756",8209949,50951,NA
"17757",8219512,50951,0
"17758",8223206,50951,0
"17759",8220499,50951,0
"17760",1989238,50951,0.7
"17761",8237264,50951,0.15
"17762",8238110,50951,0.7
"17763",8243139,50951,0.3
"17764",8243425,50951,0
"17765",8249424,50951,0.15
"17766",6992465,50951,NA
"17767",8260901,50951,NA
"17768",8263564,50951,0.3
"17769",4408316,50951,NA
"17770",1097641,50951,0.3
"17771",8273692,50951,0.15
"17772",8286107,50951,0.15
"17773",836924,50951,0
"17774",8296177,50951,1
"17775",8318415,50951,0
"17776",8225817,50951,0.15
"17777",8318932,50951,0.3
"17778",8318252,50951,0.15
"17779",8319674,50951,NA
"17780",6960245,50951,NA
"17781",8322836,50951,0.3
"17782",8325932,50951,0.3
"17783",8325851,50951,0
"17784",8286148,50951,0.3
"17785",8371127,50951,0.3
"17786",8335104,50951,0.7
"17787",8336652,50951,0.15
"17788",4943303,50951,0.3
"17789",3861652,50951,0.5
"17790",8359588,50951,NA
"17791",5510608,50951,NA
"17792",8352487,50951,0.15
"17793",8366822,50951,0.3
"17794",3050320,50951,0
"17795",8318289,50951,0.3
"17796",8380294,50951,0.85
"17797",8382582,50951,0.7
"17798",8382698,50951,0
"17799",8294516,50951,0.3
"17800",2308681,50951,NA
"17801",8418619,50951,NA
"17802",8432750,50951,NA
"17803",8434861,50951,0
"17804",6887570,50951,0
"17805",1353209,50951,1
"17806",5884552,50951,0.15
"17807",8457428,50951,1
"17808",4189076,50951,0.3
"17809",8466958,50951,0.15
"17810",8493884,50951,NA
"17811",8500026,50951,0.3
"17812",2311247,50951,1
"17813",8483440,50951,0.15
"17814",8514036,50951,0.3
"17815",8514998,50951,0.3
"17816",8521123,50951,0
"17817",8431972,50951,0
"17818",6867526,50951,0.5
"17819",8538163,50951,0
"17820",8551645,50951,NA
"17821",8570862,50951,0
"17822",8577345,50951,0
"17823",8589918,50951,0.3
"17824",8508705,50951,0.15
"17825",8601785,50951,0.3
"17826",8626096,50951,0
"17827",6421118,50951,0.15
"17828",8626234,50951,0.3
"17829",8614475,50951,0
"17830",8639399,50951,0
"17831",5833709,50951,NA
"17832",8637661,50951,1
"17833",8645292,50951,1
"17834",8654130,50951,0.5
"17835",8646050,50951,0
"17836",8647028,50951,0.15
"17837",6400620,50951,1
"17838",8652195,50951,0.15
"17839",8654051,50951,NA
"17840",8625767,50951,NA
"17841",1872633,50951,0.3
"17842",2825978,50951,0.3
"17843",846523,50951,0
"17844",8673486,50951,1
"17845",8673623,50951,1
"17846",8675414,50951,0.4
"17847",8678499,50951,0
"17848",7038365,50951,1
"17849",8682633,50951,0.3
"17850",8682643,50951,0
"17851",8689572,50951,1
"17852",6917527,50951,0
"17853",8687071,50951,1
"17854",6663006,50951,0.15
"17855",8404770,50951,0
"17856",8711157,50951,1
"17857",8719433,50951,0
"17858",8718217,50951,0
"17859",6607687,50951,0.3
"17860",8734290,50951,NA
"17861",8740673,50951,0
"17862",8755915,50951,NA
"17863",8759392,50951,0
"17864",8508829,50951,0.15
"17865",8776814,50951,1
"17866",8779034,50951,0.3
"17867",8784638,50951,0
"17868",6199255,50951,1
"17869",8802867,50951,0.3
"17870",8803849,50951,0.85
"17871",8807898,50951,0.7
"17872",8809398,50951,0.3
"17873",8815231,50951,0
"17874",8792886,50951,0.7
"17875",7117133,50951,0.3
"17876",8819816,50951,NA
"17877",8825668,50951,0.4
"17878",8804523,50951,0.85
"17879",8833519,50951,0.3
"17880",8837764,50951,0
"17881",8839595,50951,0
"17882",8848004,50951,0.3
"17883",8853706,50951,1
"17884",8686071,50951,0.3
"17885",8626305,50951,0.7
"17886",8881513,50951,0.15
"17887",8883822,50951,NA
"17888",8883833,50951,0.3
"17889",8895580,50951,0.7
"17890",8137067,50951,NA
"17891",8905779,50951,0
"17892",8915964,50951,NA
"17893",8917325,50951,1
"17894",8923942,50951,1
"17895",5799195,50951,0
"17896",8934927,50951,NA
"17897",6788356,50951,0.3
"17898",8937785,50951,0
"17899",1062513,50951,NA
"17900",8946130,50951,0
"17901",8952981,50951,0.3
"17902",8959077,50951,0.3
"17903",8749310,50951,0.15
"17904",9006284,50951,1
"17905",8921484,50951,0
"17906",9366066,50951,0.3
"17907",9454899,50951,1
"17908",9554864,50951,0.15
"17909",1721619,50951,NA
"17910",9557577,50951,0
"17911",9588951,50951,0.3
"17912",4690304,50951,0.3
"17913",9594377,50951,NA
"17914",9615093,50951,0.3
"17915",8713228,50951,0.3
"17916",9616031,50951,0.3
"17917",9620423,50951,0.3
"17918",9556052,50951,0.7
"17919",18517151,50951,0.4
"17920",1231933,50951,0.3
"17921",9667081,50951,1
"17922",9668967,50951,0.3
"17923",9669236,50951,0.15
"17924",9671248,50951,NA
"17925",10055631,50951,0
"17926",1872754,50951,0
"17927",9703555,50951,0.5
"17928",7580349,50951,0.15
"17929",9708542,50951,0.5
"17930",9713120,50951,0.3
"17931",9723797,50951,0.3
"17932",8538753,50951,NA
"17933",9736994,50951,0
"17934",9741525,50951,0.15
"17935",9744145,50951,1
"17936",9750743,50951,NA
"17937",1993488,50951,0.3
"17938",1944207,50951,0.3
"17939",9753180,50951,NA
"17940",9755992,50951,0
"17941",9757735,50951,0.7
"17942",9761772,50951,NA
"17943",9775933,50951,NA
"17944",9802569,50951,0
"17945",1095403,50951,0.15
"17946",9708446,50951,0.3
"17947",9806869,50951,NA
"17948",9836941,50951,0
"17949",9848393,50951,0.3
"17950",9848683,50951,0
"17951",9854986,50951,0.3
"17952",9860635,50951,0.15
"17953",9825832,50951,0.3
"17954",8237213,50951,0.15
"17955",5529494,50951,0.3
"17956",947372,50951,0
"17957",11631199,50951,0.4
"17958",9886648,50951,0
"17959",9616028,50951,0.3
"17960",10076202,50951,0.15
"17961",9896733,50951,0.3
"17962",9918360,50951,1
"17963",9920749,50951,0
"17964",1914277,50951,0
"17965",9923490,50951,NA
"17966",9923663,50951,0
"17967",2264993,50951,0
"17968",9935017,50951,0
"17969",9877624,50951,NA
"17970",9944522,50951,NA
"17971",2074467,50951,0
"17972",9969958,50951,0.3
"17973",9987673,50951,0
"17974",10023847,50951,0
"17975",10023747,50951,0
"17976",8696882,50951,0
"17977",10108349,50951,0.3
"17978",7291096,50951,0
"17979",10079311,50951,0.5
"17980",7199839,50951,0.3
"17981",10109245,50951,0.15
"17982",10109614,50951,0.3
"17983",10105452,50951,0.3
"17984",10114343,50951,NA
"17985",10020943,50951,0.15
"17986",10146662,50951,0
"17987",8076956,50951,0.3
"17988",10151112,50951,0
"17989",10146108,50951,NA
"17990",2521491,50951,0.15
"17991",10146608,50951,1
"17992",10165945,50951,0.3
"17993",10168225,50951,0.7
"17994",10168618,50951,NA
"17995",10173489,50951,0.15
"17996",10177482,50951,1
"17997",4191372,50951,0.3
"17998",10182088,50951,0.3
"17999",10193223,50951,0
"18000",10194192,50951,0.7
"18001",10193049,50951,0.4
"18002",10194981,50951,0.3
"18003",10199253,50951,0
"18004",10204766,50951,0.3
"18005",10205650,50951,1
"18006",10206541,50951,0.3
"18007",10206690,50951,0.5
"18008",10209277,50951,0.4
"18009",10208710,50951,0
"18010",10209581,50951,NA
"18011",10212284,50951,0.3
"18012",10222252,50951,0.3
"18013",10223164,50951,0.5
"18014",10191829,50951,0.7
"18015",10228785,50951,0
"18016",10234551,50951,0.7
"18017",10236421,50951,0.7
"18018",10236642,50951,1
"18019",5877551,51483,0.7
"18020",5878835,51483,NA
"18021",5887912,51483,0.7
"18022",5897190,51483,0
"18023",1882573,51483,0.3
"18024",5943800,51483,1
"18025",5946715,51483,0.3
"18026",5947497,51483,0.7
"18027",1946925,51483,0
"18028",5808158,51483,0.3
"18029",5950952,51483,1
"18030",4142303,51483,0
"18031",5949739,51483,0.7
"18032",5951980,51483,0
"18033",5843225,51483,0.7
"18034",5904033,51483,0.7
"18035",5884108,51483,0.7
"18036",4239847,51483,0
"18037",5881062,51483,0.7
"18038",5955169,51483,0.7
"18039",5957837,51483,0.3
"18040",5959539,51483,0
"18041",5959600,51483,0.3
"18042",5960181,51483,1
"18043",5902923,51483,0
"18044",5914960,51483,0.7
"18045",5916051,51483,0.7
"18046",5954514,51483,0.3
"18047",5656867,51483,0.3
"18048",5964134,51483,0.7
"18049",5963303,51483,0
"18050",5921839,51483,0.5
"18051",926006,51483,0.7
"18052",5921077,51483,0.7
"18053",5965019,51483,1
"18054",5974250,51483,0.7
"18055",5974322,51483,0.7
"18056",1306245,51483,0.3
"18057",5975914,51483,0
"18058",5975483,51483,0.5
"18059",5888948,51483,0.3
"18060",5978926,51483,0.7
"18061",5970427,51483,1
"18062",5966967,51483,0.3
"18063",2278162,51483,1
"18064",5987127,51483,0.5
"18065",5985388,51483,0.3
"18066",5923935,51483,0
"18067",5798158,51483,0
"18068",5867131,51483,0.7
"18069",5970131,51483,1
"18070",14148574,51483,0
"18071",6002132,51483,0.3
"18072",6002482,51483,0
"18073",6003726,51483,0.3
"18074",6013595,51483,0.3
"18075",6014727,51483,0.7
"18076",6016730,51483,0.7
"18077",5952334,51483,0.7
"18078",6021715,51483,0.7
"18079",969236,51483,0.7
"18080",6021195,51483,1
"18081",6023781,51483,0
"18082",6027895,51483,0
"18083",6028606,51483,0.5
"18084",5077636,51483,0.3
"18085",6026421,51483,0.3
"18086",6029026,51483,0
"18087",6037701,51483,0.3
"18088",5885604,51483,0.3
"18089",6038571,51483,0.3
"18090",6022988,51483,0.3
"18091",6043564,51483,0
"18092",6032724,51483,0.3
"18093",6038540,51483,0.3
"18094",5903363,51483,0.7
"18095",1613296,51483,0
"18096",6052808,51483,0.7
"18097",6046270,51483,1
"18098",6051314,51483,0.3
"18099",6051317,51483,0.3
"18100",6045851,51483,1
"18101",5985132,51483,0.3
"18102",6047060,51483,0.3
"18103",6067450,51483,0
"18104",6069055,51483,0.7
"18105",6022869,51483,1
"18106",5782106,51483,0
"18107",6070570,51483,0.3
"18108",6064248,51483,0.3
"18109",6077688,51483,0.3
"18110",6082106,51483,0.5
"18111",6027761,51483,0.5
"18112",6079894,51483,0.3
"18113",6086769,51483,0.3
"18114",741828,51483,1
"18115",6094824,51483,0
"18116",6098657,51483,0.5
"18117",6095321,51483,0.3
"18118",6188783,51483,0.5
"18119",6192838,51483,1
"18120",6198705,51483,0
"18121",6055825,51483,0
"18122",4201421,51483,0.3
"18123",6209020,51483,0.7
"18124",2579900,51483,0.7
"18125",6216003,51483,0.7
"18126",2691018,51483,0.7
"18127",1829871,51483,0
"18128",6212517,51483,0.3
"18129",6221141,51483,0.7
"18130",6221071,51483,0.3
"18131",6221914,51483,0.7
"18132",6222243,51483,0.3
"18133",6220680,51483,0.7
"18134",6223779,51483,0
"18135",6223846,51483,0.5
"18136",6225553,51483,0.7
"18137",6226750,51483,1
"18138",6229494,51483,0.7
"18139",6229923,51483,1
"18140",6229956,51483,0
"18141",6229545,51483,0
"18142",6230014,51483,0.7
"18143",6229469,51483,0
"18144",6229844,51483,1
"18145",6234394,51483,0.3
"18146",6235361,51483,0.5
"18147",6235192,51483,0.7
"18148",6229878,51483,0.3
"18149",6240927,51483,0.3
"18150",5809831,51483,0
"18151",6237872,51483,0.3
"18152",6237928,51483,0.3
"18153",4514929,51483,0.3
"18154",6254988,51483,NA
"18155",2283920,51483,1
"18156",6258566,51483,0
"18157",6260387,51483,0.3
"18158",6264187,51483,0.3
"18159",6268882,51483,0.3
"18160",6271302,51483,0.7
"18161",6272668,51483,0.7
"18162",6273566,51483,0.3
"18163",6272383,51483,1
"18164",6282046,51483,0.3
"18165",6283092,51483,0.7
"18166",6286942,51483,0.3
"18167",6067983,51483,0.3
"18168",6291258,51483,0.7
"18169",6300679,51483,0.3
"18170",6032734,51483,0.3
"18171",6301934,51483,0.3
"18172",6055710,51483,0.3
"18173",6307400,51483,1
"18174",6305973,51483,0.3
"18175",6307207,51483,0.7
"18176",6309043,51483,0.3
"18177",6302762,51483,0.3
"18178",6309248,51483,NA
"18179",6309274,51483,0
"18180",1729808,51483,NA
"18181",6313699,51483,0.7
"18182",5723552,51483,0
"18183",6315256,51483,0.7
"18184",6315313,51483,0.7
"18185",6315317,51483,0.5
"18186",6311057,51483,0.3
"18187",6314994,51483,0.3
"18188",6320950,51483,0.5
"18189",6326743,51483,0.5
"18190",6320007,51483,0.3
"18191",6330148,51483,NA
"18192",6321268,51483,0.7
"18193",6333705,51483,0.7
"18194",6334577,51483,0.7
"18195",6335195,51483,0
"18196",6328526,51483,0.3
"18197",6336924,51483,1
"18198",6341633,51483,0.5
"18199",6350945,51483,0.7
"18200",6359973,51483,0.3
"18201",6369224,51483,0.7
"18202",6372940,51483,0.7
"18203",6264697,51483,0.5
"18204",6386511,51483,NA
"18205",6389102,51483,0.7
"18206",5690631,51483,0.7
"18207",6383495,51483,0.5
"18208",6398307,51483,0.7
"18209",6397729,51483,0.5
"18210",6389001,51483,0
"18211",6402695,51483,0.7
"18212",6397139,51483,0.3
"18213",6404319,51483,NA
"18214",6413091,51483,0.3
"18215",6413592,51483,0.7
"18216",6307874,51483,0.7
"18217",6255386,51483,NA
"18218",6420563,51483,1
"18219",6421037,51483,0.7
"18220",4374479,51483,0.7
"18221",6426235,51483,0.3
"18222",5729741,51483,0.3
"18223",6437388,51483,0
"18224",6438485,51483,0
"18225",6438869,51483,0.7
"18226",6092565,51483,0
"18227",6442007,51483,0
"18228",6448784,51483,0
"18229",6448658,51483,0.5
"18230",6452385,51483,1
"18231",6447717,51483,0.3
"18232",6447731,51483,0.3
"18233",6457100,51483,0.3
"18234",6457116,51483,0.7
"18235",6457367,51483,0.7
"18236",6457232,51483,1
"18237",6459753,51483,0.7
"18238",6460046,51483,NA
"18239",1295738,51483,0.7
"18240",6460626,51483,0.7
"18241",6462324,51483,1
"18242",6462633,51483,0
"18243",6462990,51483,0.7
"18244",6465188,51483,1
"18245",6465567,51483,1
"18246",6474582,51483,0.7
"18247",6474687,51483,0
"18248",6475234,51483,0
"18249",6472408,51483,0.7
"18250",6476043,51483,0.7
"18251",6472349,51483,0.7
"18252",6306389,51483,0.7
"18253",6456381,51483,0.7
"18254",6447638,51483,0.7
"18255",6471322,51483,0.3
"18256",6489653,51483,0.7
"18257",6490015,51483,0
"18258",6490112,51483,0.5
"18259",6489167,51483,0.7
"18260",6488196,51483,0.3
"18261",6041225,51483,0.7
"18262",6488484,51483,0.7
"18263",6488529,51483,0.7
"18264",6488397,51483,0.7
"18265",6505933,51483,1
"18266",6506924,51483,0.5
"18267",6509933,51483,0.7
"18268",6513143,51483,0.3
"18269",6498099,51483,1
"18270",6512373,51483,0.3
"18271",6513406,51483,0.5
"18272",6519908,51483,0.7
"18273",6512363,51483,0.7
"18274",6530128,51483,0.7
"18275",6532014,51483,0.7
"18276",6536316,51483,0.5
"18277",6537551,51483,0.5
"18278",4575550,51483,0.7
"18279",6544232,51483,0.7
"18280",6548163,51483,0.7
"18281",6543559,51483,0.7
"18282",6550713,51483,0.3
"18283",6552196,51483,0.7
"18284",6557406,51483,0.3
"18285",6557410,51483,0.3
"18286",6544983,51483,0.7
"18287",6561398,51483,0.7
"18288",6561294,51483,1
"18289",6563117,51483,0.7
"18290",6565633,51483,0.7
"18291",6565903,51483,0.7
"18292",912457,51483,0.7
"18293",6571374,51483,0.3
"18294",6572006,51483,0
"18295",6229917,51483,0.5
"18296",6578040,51483,0.3
"18297",6587907,51483,1
"18298",6589607,51483,0.7
"18299",6591219,51483,0
"18300",6489201,51483,0.5
"18301",6594012,51483,0.3
"18302",6597179,51483,0.5
"18303",6597635,51483,0
"18304",6599959,51483,0.3
"18305",6541670,51483,0.7
"18306",6611766,51483,0.3
"18307",6612911,51483,0.7
"18308",6618171,51483,0.3
"18309",6618074,51483,0.7
"18310",6619854,51483,0.7
"18311",6618253,51483,0.7
"18312",6081154,51483,0.7
"18313",6625315,51483,0
"18314",6629411,51483,0.7
"18315",6637355,51483,0.7
"18316",6638284,51483,0.3
"18317",5875167,51928,0.7
"18318",5322472,51928,0.7
"18319",5905863,51928,0.3
"18320",5903189,51928,0
"18321",5903132,51928,0
"18322",5903610,51928,0
"18323",5905957,51928,1
"18324",5904389,51928,0
"18325",5905925,51928,0
"18326",5902948,51928,0
"18327",5906015,51928,0
"18328",5904955,51928,0.7
"18329",5910016,51928,0
"18330",5910029,51928,0.7
"18331",5875409,51928,0
"18332",5856024,51928,0.7
"18333",5886024,51928,0.7
"18334",5875361,51928,0
"18335",5903363,51928,0.7
"18336",5919707,51928,0.3
"18337",5924791,51928,0.5
"18338",5841957,51928,0.3
